hi,hi,hi,hi,hi,hi,hi,hi,hi,hi,hi,hi,hi,hi,hi,hi,hi,hi,hi,hi,hi,hi,hi,hi,hi,hi,hi,hi,hi,hi,hi,hi,hi,hi,hi,hi,hi,hi,hi,hi,hi,hi,hi,hi,hi,hi,hi,hi,hi,hi,hi,hi,hi,hi,hi,hi,hi,hi,hi,hi,hi,hi,hi,hi,hi,hi,hi,hi,hi
ID,201505,201506,201507,201508,201509,201510,201511,201512,201601,201602,201603,201604,201605,201606,201607,201608,201609,201610,201611,201612,201701,201702,201703,201704,201705,201706,201707,201708,201709,201710,201711,201712,201801,201802,201803,201804,201805,201806,201807,201808,201809,201810,201811,201812,201901,201902,201903,201904,201905,201906,201907,201908,201909,201910,201911,201912,202001,202002,202003,202004,202005,202006,202007,202008,202009,202010,202011,202012
12651,0,0,0,0,0,0,0,0,0,7485,2348.135493,2348.135493,2972.423229,4453.032607,5010.775823,5160.323153,6791.244524,5718.827297,3847.004005,3458.701689,2716.138538,2596.601381,2607.093854,2832.694267,2314.025351,2341.898284,2329.13857,2392.667674,2376.209662,2409.189689,2397.191485,2369.56418,2040.121786,2058.509092,2081.670818,2065.277627,2146.77674,2135.356383,2205.081662,2829.728171,6579.45083,6703.799254,8619.877687,8716.440306,7409.288204,8788.23728,7994.535176,8035.917586,9002.163696,9031.011635,7808.445449,8241.908574,7846.075357,2245.076574,3738.028988,5300.431817,4805.574954,7311.893339,8148.47333,8845.676947,8698.275763,8726.158576,8330.038365,8656.233732,6717.800585,7820.832238,6755.231219,6224.532872
12654,1326,1092,958,1211,1671,1671,2297,1754,2550,3177,1403.66957,1403.66957,859.8733742,1854.376303,1581.863195,1816.269425,2100.003447,2534.909183,2250.175668,3019.905865,2599.923806,3266.084087,3379.368447,4726.702672,4186.759085,4195.977505,5241.713393,4466.529301,3754.635281,4178.299855,4508.043803,4560.82614,4432.810609,4228.436518,4540.631006,4644.406572,4513.232363,4686.144295,5073.301618,5084.451442,5586.801226,5658.54819,5758.070563,5769.190052,4823.077115,5813.96524,5903.495611,6398.562437,6961.684521,6936.246757,6992.444376,6162.574477,6208.264434,7168.335643,8401.213812,10990.65745,9475.473376,11020.77023,11253.78438,11221.82714,8698.275763,9840.965259,11567.29738,10642.98299,9794.500379,12868.05576,11423.32931,12958.83136
13333,3629,2728,3729,3871,5358,5358,4701,3231,4136,6374,2094.256233,2094.256233,3509.539736,3226.019008,3089.120316,2871.030172,3203.05685,3463.1505,3084.012944,3654.841125,3321.132586,3843.278493,3632.635822,3989.888585,3630.740413,3675.775505,3362.119115,2942.103397,3108.383232,3161.323596,3827.182653,4118.886917,3928.254969,4228.436518,4540.631006,4879.089062,4789.214611,4686.144295,4994.109186,4671.2521,4873.975058,4331.038926,5246.741167,3455.718253,3757.560295,4173.664163,3774.151297,4095.898125,4368.993705,4402.916483,3903.374736,3931.65772,3955.951728,3974.782701,3985.813019,3838.27438,3320.056817,3862.577374,4106.499863,4136.91573,4160.947435,4206.467481,4225.119549,4119.765142,4279.247806,4478.472502,4306.318252,4291.339833
13463,0,0,0,0,0,0,0,0,0,1484,1099.467973,1099.467973,1570.519706,3094.302577,2920.237264,2918.406033,3532.510828,3417.258717,3847.004005,4587.350598,4091.578339,4777.175592,5700.410619,6247.500459,6256.034288,6937.490321,7505.30472,7563.741725,8049.702228,8050.266507,7841.17969,9463.977736,9968.797807,10713.59389,9960.566072,10890.88581,11164.7993,12385.85417,10694.48935,11665.36043,14089.71018,15184.32708,17842.16871,17641.46157,15593.07217,18098.07763,18565.13289,28258.12586,31459.29389,33341.37377,37207.8975,35700.92178,43525.40344,47410.45886,52941.82833,54790.86977,53304.84336,58262.10912,59869.33175,71706.61186,70015.82583,65849.93741,67682.17204,85091.90882,84702.15047,78379.56056,74954.95366,76935.14302
13479,419,781,885,820,834,834,1147,940,906,969,649.4242802,649.4242802,764.2248158,899.4548571,978.3437234,1021.137106,1208.482043,1420.360876,1460.387845,1584.094554,1433.769951,2161.633333,2351.490198,3524.66377,3556.971549,3691.915593,4426.681659,4231.183136,4345.344765,4491.720399,5657.555286,5806.470928,4967.129803,5849.67787,5985.414169,7158.973519,6299.706295,7276.277435,7471.864742,6572.225407,4744.347299,4863.122025,5433.068114,5336.500502,4962.293401,8788.23728,11373.13023,10424.22531,11808.1672,11613.25037,10645.53098,10794.97614,9294.173147,9266.996361,10055.61109,9472.823575,9450.196515,11020.77023,11253.78438,11221.82714,11135.66751,11149.41651,10465.01028,9964.830945,10023.01873,9208.429946,9304.741478,9376.993711
13671,3003,4790,6462,6778,7193,7193,5812,4717,5294,6071,1989.257194,1989.257194,1861.152277,3119.16715,3400.674447,5078.54433,5447.310581,4447.943863,4461.238615,4176.577785,3669.864127,4777.175592,5090.593001,6489.200774,5036.534827,5132.815335,5295.912233,5318.124951,5926.48659,6913.51406,5713.651913,4893.306768,4642.758342,5849.67787,5136.738343,7171.668935,7260.319768,6251.931475,5923.623092,5154.498417,5388.978599,5658.54819,6541.011886,7725.847645,7692.77002,6696.988064,6783.783005,8035.917586,8090.222748,9031.011635,7808.445449,8241.908574,7891.827201,8277.381468,7986.780918,7423.386006,5835.332646,6357.796103,6249.112736,7365.195853,7694.476697,7429.733822,6663.566666,6818.744805,6717.800585,6315.421955,6755.231219,6199.880124
13988,0,0,0,0,0,0,0,0,0,41,167.5813673,167.5813673,133.2288333,252.4551246,272.5939049,331.2860462,620.9485368,523.273571,568.754599,486.3979926,443.6835153,514.0269936,561.365796,650.0049414,759.8983112,1129.610009,749.6336042,744.473889,1149.393676,1947.792866,3216.308473,3230.34154,3889.780914,4826.121638,4516.677416,5203.953228,8032.825807,10532.43351,9432.010312,11642.62272,16876.30784,15184.32708,12139.78115,10980.64915,10056.21855,12519.80598,10302.26255,11443.96312,12399.20401,12789.64079,13275.76857,16100.88905,16118.16463,12701.57381,5787.183454,7219.983854,7361.737767,6446.287641,8148.47333,15421.25433,14149.07946,17408.40837,15944.0983,14815.57933,7725.592427,10622.62051,10646.40934,10505.2908
14121,1673,2416,4197,4266,4034,4034,4667,2699,4962,5667,1836.441319,1836.441319,2315.847088,2746.886773,3159.590862,3432.952847,3311.686293,3430.005629,3612.59409,3654.841125,3314.451977,3582.315587,3433.036036,3571.16982,3556.971549,3691.915593,3821.146023,4275.733579,4470.732864,4425.481965,4508.043803,4753.521437,4407.649225,3982.577725,4231.777104,4072.544522,4093.460155,3578.141085,3715.439933,4173.209063,3867.810617,3613.887522,4843.227911,4877.23358,4486.11754,4962.980905,5435.392407,5243.566311,5108.242781,5843.395267,5219.666986,4151.89296,3955.951728,3974.782701,5689.488261,8428.286276,9450.196515,9589.790085,9618.727039,9676.981988,9713.356763,8274.079076,7040.884215,9264.365671,8788.334868,7561.562297,8784.287346,8822.740314
14148,0,0,0,0,0,0,0,0,0,50,167.5813673,167.5813673,438.1406154,2023.377811,3792.939007,4583.162257,6791.244524,5748.584553,5914.140049,13496.04275,10602.82746,9904.365763,10570.28666,13145.66713,13550.63259,13802.8148,14351.07603,14301.89309,14645.47075,20048.58803,15515.28185,15490.12615,12959.82691,13425.90469,13702.56561,15868.31442,16010.61311,13700.2632,11648.97811,11119.13692,11882.62652,12078.27668,12139.78115,9872.580812,8737.201115,10113.01451,9503.177243,8790.101526,9002.163696,8194.435819,7208.937595,8622.403598,8805.617303,7946.974195,8819.51512,8816.310829,7270.4772,8564.308875,8592.439027,8605.499637,7418.077081,7429.733822,13229.4777,9264.365671,8788.334868,8573.770969,6303.887601,5721.487601
26,39609,27555,30246,32791,31136,31136,29795,30002,34274,35894,41433,34274,7326.694941,4288.283607,5127.473511,3893.74931,5205.40287,4722.592581,5721.500363,6442.559365,6656.283004,7418.194149,6554.432108,7095.01655,5771.820509,5502.867786,5977.84433,5339.794275,5347.824981,5176.067538,5615.657024,5786.920725,5507.807775,5695.108129,5485.258792,5988.695466,6018.295955,5661.839081,6216.797329,5950.905445,6065.231573,5520.723693,5884.739311,6019.563089,6787.191394,5872.437789,5124.111188,5360.332816,5398.795889,6099.291976,4553.220125,5765.842734,4573.523511,4184.634909,4119.913689,4000.749666,3759.111757,3979.58048,3955.541553,6243.307217,6595.476403,4180.647509,4267.410423,4244.12938,4369.604933,4777.148059,4793.604296,4674.764569
57,8524,10026,18040,22406,28989,28989,59257,83599,92118,71956,81803,92118,7146.240079,8832.252311,9672.413758,10357.67482,11399.9447,13274.82962,14101.54101,16151.59754,17249.14679,18032.42012,19790.85161,21443.37929,22582.50396,22929.87861,23155.07166,20407.58468,22190.93141,17305.65229,18156.89179,19247.59288,18725.68803,18455.0966,19421.62892,20310.5124,15839.27721,13753.94379,14207.86522,14333.26743,15946.24623,16137.87485,16339.18783,21099.49236,14796.10724,12340.32956,10275.69789,15551.64303,32644.13086,31351.73274,11891.74732,16453.39954,13673.76617,11984.2319,17073.37344,13570.78562,11716.4551,12100.4128,17950.20908,13489.24429,17903.24724,15453.67411,12016.85393,11711.73364,9588.315872,9369.331001,14080.31968,11249.44095
128,6278,7512,10634,10134,10913,10913,6219,6931,9434,8842,10431,9434,2442.075625,2392.89118,2919.854433,2697.231181,2262.438822,2713.312669,3258.571238,3053.785078,3702.677668,3098.791382,3464.18636,3860.524393,3614.55386,4137.84138,4148.093917,3866.657975,5347.824981,5599.27777,5715.379666,5786.920725,5851.267688,6705.395328,5485.258792,6763.129019,6061.288203,5129.775181,6216.797329,5427.153734,5470.21922,5153.282404,5884.739311,6019.563089,6031.21784,6151.67655,6226.108033,7041.944084,8429.295689,7510.554922,6512.852574,5873.892579,6747.764792,7810.743919,7795.585845,7934.694977,7663.130531,7683.5173,8057.776428,9476.229299,11078.97693,10945.39751,11151.82398,9065.628679,8972.279804,8902.451449,9575.596242,8970.163358
3315,0,0,0,0,0,0,0,0,0,0,0,0,8.522358559,9.649039563,10.006863,10.49272213,11.08230473,11.61992757,12.20968699,12.81445486,13.32508735,13.77278536,14.28809341,14.73939973,15.14251792,15.81166562,16.2401611,16.8851703,17.19895352,17.5897229,18.00367013,18.3694909,18.88386752,19.1650468,19.29190345,19.6288926,19.96114264,20.27209683,20.54810587,20.83290281,21.13846848,21.51028583,21.84900616,22.11772505,22.37738537,22.61033908,22.81975979,23.06040826,23.2806624,23.53466375,168.8606351,131.9916782,218.6140017,87.25228777,44.13284543,50.9467994,223.0002476,92.5954261,40.89935717,51.11067745,111.8403906,80.47864388,67.17404855,71.17646595,217.6210333,128.5413592,97.55339942,104.5567124
3916,0,0,0,0,0,0,0,0,0,0,84,0,129.1296734,82.29791703,85.63891904,39.77919278,42.1448074,60.37821165,67.63480286,86.41364626,101.3702135,109.7980146,261.9154873,201.6491806,248.0003281,467.9859635,540.2771932,403.971558,417.2453902,425.1021835,692.4401724,2165.425416,3824.96536,4934.830818,5008.186132,4649.637241,5063.297427,6104.517936,7180.407477,7010.802369,6665.144917,6561.578009,6918.070956,6019.563089,5741.181265,6027.024311,5894.72833,6198.098432,4498.12086,1629.656055,1470.881873,1701.650281,1517.114883,1588.168954,1739.672971,1630.134498,1030.727734,803.1978203,844.3879064,887.7201675,610.8699256,495.3058177,488.8610311,499.1217859,427.0803306,514.901166,514.1532504,517.549333
4831,14088,5345,10116,8494,14122,14122,9445,14463,14653,20516,22589,14653,3391.392621,5089.929918,5894.447223,4457.735165,5878.158287,4991.005635,6033.302255,5141.191371,4317.746713,5134.344837,5311.736605,6552.350185,7164.412285,7227.330842,7291.877115,7263.065478,7772.528873,8938.095184,8366.476604,8407.917127,7923.362618,9941.843112,9902.434695,10278.28415,11584.29206,11144.91213,12931.90993,13803.35826,14634.11156,15013.66169,17211.29329,15133.10315,14796.10724,15402.57301,15840.81274,17128.41903,16094.14141,17580.05233,17380.37007,17517.29873,17736.80843,17987.47193,18884.00773,22563.77315,18405.42314,18430.93995,17950.20908,18734.54773,17903.24724,18268.70263,17976.20183,18008.92246,20201.13116,19980.38186,20250.1578,20336.78032
5941,0,0,0,0,0,0,849,1683,3427,3913,6261,3427,1693.542141,2318.628809,2558.634455,2287.251226,2621.99256,2665.191577,3232.804968,4760.391935,3414.425192,2806.870029,3083.388191,3860.524393,4139.1676,4137.84138,4302.32213,4307.209167,5347.824981,5599.27777,5615.657024,5786.920725,5507.807775,5776.000517,5875.133377,5943.509109,6018.295955,6104.517936,6216.797329,6429.161774,7596.77415,5817.457741,6358.331865,7077.469444,5593.858549,6169.418237,6131.466094,6431.814865,6585.019583,7104.909446,7506.886025,8257.603064,8010.62321,6226.72602,6377.869356,6039.577638,6380.422833,6402.638655,6497.613704,6548.480074,6296.18402,6621.350538,6620.603831,6625.9303,6199.265353,6520.411504,6767.848246,6784.554115
5966,0,0,0,0,0,0,0,0,0,0,0,0,17.57653508,526.3359949,280.8136068,339.764802,411.1689397,547.628004,982.7608733,1474.589416,1166.733939,1393.088667,1626.568572,1967.463633,1691.490123,1720.827371,1741.675118,1855.813733,2038.903431,3622.476476,2283.680529,3328.064246,2447.712375,3443.897934,3205.790402,3425.633668,3317.814776,3302.556785,3331.816812,3446.006115,3081.276658,4001.154928,5098.6964,5697.270778,6853.671615,6854.081116,6890.346593,7274.494951,7052.638978,6408.921692,5850.733267,6155.149135,7425.731853,6625.962641,6289.332099,6364.408132,5731.654099,6402.638655,7744.003643,8751.67039,8788.955304,8306.512341,8284.661304,8923.395233,8825.193445,8902.451449,9030.183134,9120.279926
8919,0,0,0,0,108,108,372,405,506,590,816,506,449.086114,614.2565831,598.5021197,694.5031045,948.5637339,860.4004965,1083.819327,1474.022894,1166.733939,1090.201735,1076.744808,1245.017851,1812.383924,1905.089296,1742.99512,2297.024673,3105.167572,2391.588502,2550.750321,2614.330496,2703.582576,3103.659571,2846.871258,3260.245756,3317.814776,3670.323968,3730.225647,3896.915543,4680.027966,4441.082449,4681.691007,4509.190206,4645.61864,4708.755111,4383.552892,4889.670241,4462.628205,4898.158565,4916.504796,4955.474636,5603.290517,5667.978864,6100.051497,6077.078441,5939.258191,5249.79937,5312.461117,5891.036815,5372.889685,5516.503761,4950.669078,5016.110718,4866.402541,4373.84895,4793.604296,4143.716273
9393,776,553,1035,436,424,424,123,178,198,131,116,198,122.6675133,864.4077028,228.0590467,226.4903458,175.8014034,197.8897617,333.5203756,480.3984139,2347.674475,2365.588162,2893.434861,3860.524393,3918.832305,5234.350901,5154.335238,3750.740322,3642.002891,3763.267921,4284.400594,5467.946687,5507.807775,5695.108129,5875.133377,6877.472453,6571.089733,7769.073249,9347.026999,9302.251715,9667.782965,11609.82953,15514.95487,15583.29225,14796.10724,15402.57301,15628.64472,15808.33051,16660.85899,17580.05233,16681.86345,17517.29873,17626.53357,18109.85396,17594.1192,18240.77847,17782.92632,18430.93995,17950.20908,22600.14076,20079.88801,21153.76894,21578.12177,20010.10299,18393.09144,18575.01155,18258.73271,16814.67132
10028,14683,20462,28883,25457,19032,19032,22173,16634,15143,22216,26066,15143,3040.350346,5724.127615,4784.701535,5030.423354,5058.040814,5998.298297,7417.017959,7256.512786,6656.283004,7521.749865,6779.26135,7126.229956,6815.2133,7289.461326,6913.043922,7516.246721,7612.226956,7453.2791,6914.717407,7176.670307,5851.267688,7823.96275,6885.515903,7067.266905,6954.706369,7041.589495,7180.407477,8783.2833,9606.87845,8441.905742,11476.93339,10021.92869,9109.017175,10023.34762,9168.480701,10394.43867,12748.51529,11367.04643,10048.41104,10766.68176,10999.30149,11267.25388,12617.15718,11762.39952,11439.38021,8937.495029,9034.30454,11294.60712,11652.9428,9927.995909,10741.96865,11711.73364,10445.81593,11176.36727,11650.02942,9566.730349
10486,235,286,238,450,333,333,1970,2098,2257,2071,1945,2257,657.4717512,737.3537465,795.424167,841.6257129,848.658427,1386.635174,1597.736418,2197.063568,2422.494862,2252.412956,2424.87639,2656.984939,2748.677949,3853.816859,4302.32213,3866.657975,3582.441402,3230.244044,3695.389319,3866.262334,4346.718824,4292.895454,4501.37767,5061.353365,4662.82134,4776.780174,4856.643499,4947.114911,5114.471477,5000.16546,5884.739311,5697.270778,5144.600488,5872.437789,5894.72833,5360.332816,5398.795889,5449.52058,4553.220125,6155.149135,7214.158697,6100.530237,7479.584471,7612.125097,7950.826788,8917.276806,11108.51181,11129.08965,11552.58786,13456.66381,13222.81643,12224.4908,12136.51959,12266.612,12058.85528,12264.7422
13673,0,0,0,0,0,0,0,0,0,0,0,0,17.36990472,8.770126799,9.994462791,10.49272213,11.08230473,236.7901542,414.2349362,385.3995515,556.6615089,572.74546,607.6633007,770.7428556,638.3975644,671.2639865,968.7472858,1030.081289,2038.903431,1781.12913,2000.156425,2156.246878,2261.054339,3147.911554,2852.080121,3552.991227,3317.814776,3346.437408,3730.225647,3896.915543,4680.027966,4013.478961,4121.902867,3961.054903,3977.594421,4039.589623,3344.667377,4119.394144,4194.993149,4024.104786,3825.858884,4558.370865,4396.091573,4404.31236,4457.203349,4720.092735,6380.422833,6402.638655,5267.117492,5891.036815,6071.466839,6621.350538,5520.961623,5422.02809,5013.665058,5003.402084,4922.481253,5003.038866
350,0,0,0,0,0,0,996,2106,4817,6205,9358,4817,2342.0619,2669.473551,2919.854433,2593.717135,4489.105432,2381.993484,2407.018116,2798.471566,3702.677668,3129.09598,3051.985416,3569.602341,3170.55557,3675.182052,3518.835599,3434.815542,4032.203588,4462.503918,4571.171383,4701.319418,4346.718824,4465.948988,4281.896657,4560.940342,4318.017635,4180.339249,4252.161363,4899.246941,4738.084744,4511.924206,5369.351378,5185.783872,4255.91856,4708.755111,4335.061437,5103.03724,5398.795889,5620.232147,4553.220125,5540.895894,5953.636992,6226.72602,4612.945899,4720.092735,4790.795243,5025.16637,5267.117492,5859.23139,8788.955304,8306.512341,4950.669078,4779.619595,5048.331736,6088.988102,6767.848246,8144.48486
490,0,0,0,0,0,0,0,0,0,151,219,0,211.0902752,269.5009629,220.4435256,171.1657833,290.3089924,312.8449115,341.7990962,1462.448828,1043.955823,1090.201735,1111.91728,1255.819684,1274.828121,1308.884331,1326.44892,1105.354696,1323.312997,1009.755618,1081.813701,1244.836464,1525.336601,1554.292238,4501.37767,2255.039157,2637.378507,2672.874512,3655.853541,5445.090732,5114.471477,6138.264599,5608.685795,5697.270778,5144.600488,6151.67655,5894.72833,6431.814865,7411.56259,7736.624951,8441.545176,10270.63017,8257.332908,10893.58534,8727.124544,7172.898093,5571.279264,5805.883666,7146.503751,7797.020101,7808.336307,8958.189501,5520.961623,6501.586561,6069.592909,5652.28691,8445.004417,11249.44095
494,0,0,0,0,0,0,0,0,0,4103,5198,0,1561.912819,1810.064425,2100.232309,2073.351873,2286.81264,2740.330801,2268.399272,1942.561779,1690.07526,2315.963501,2472.366403,3030.776857,3025.681256,3271.505048,2930.881253,3014.792133,3264.160724,3163.056564,3275.274507,3866.262334,3403.785401,3577.687105,4501.37767,4560.940342,6018.295955,4806.987621,4252.161363,4351.720168,5002.580891,4733.829527,4848.087807,4758.363581,4784.246263,5170.415995,5480.670019,5945.213707,5973.171645,6099.291976,5850.733267,6659.315704,5002.704069,5206.563851,5398.343556,5704.561691,5731.654099,5821.737886,6497.613704,7296.626503,6595.476403,6621.350538,7336.514781,7991.834657,8507.448057,8539.146471,8369.286138,8144.48486
741,0,0,1770,2276,2649,2649,4909,10100,10420,12416,12193,10420,2346.592723,2671.680471,2413.020618,2522.930055,2046.4195,2407.341251,2678.237862,2777.856102,1690.07526,1479.119805,1028.189118,1477.693836,1542.970872,1320.034686,1279.408265,1354.091383,1404.391686,1433.602661,1842.695027,1279.589313,988.1194012,1577.221039,1090.060464,1125.910312,647.0409336,613.378172,612.5704069,829.0797127,480.4622994,1122.885679,1456.846262,1775.1896,2573.586216,1943.839883,2658.509402,1890.831247,1828.832333,2626.08232,1978.278409,923.5894684,396.7900227,328.7617387,253.4497562,295.2695713,238.8969604,341.104235,718.0969318,271.1164802,297.0762066,238.1529605,364.4897106,497.2906155,333.2555851,181.1216667,287.0887126,254.6946969
